Experiment name,Biological sample category,Biological sample name,MS/MS sample name,Cluster,Protein name,Protein accession numbers,Alternate IDs,Database sources,Protein molecular weight (Da),Protein identification probability,Exclusive unique peptide count,Exclusive unique spectrum count,Total spectrum count,Percentage of total spectra,Percentage sequence coverage,Length
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of Elongation factor-like GTPase 1 OS=Homo sapiens OX=9606 GN=EFL1 PE=1 SV=2 (Q7Z2Z2),Elongation factor-like GTPase 1 OS=Homo sapiens OX=9606 GN=EFL1 PE=1 SV=2,Q7Z2Z2,,Uniprot_swissprot_human_JUN08_2018.fasta,"125,432.00",19.70%,0,0,0,0.00%,0.00%,1120
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of Heat shock-related 70 kDa protein 2 OS=Homo sapiens OX=9606 GN=HSPA2 PE=1 SV=1 (P54652),Heat shock 70 kDa protein 1A OS=Homo sapiens OX=9606 GN=HSPA1A PE=1 SV=1,"P0DMV8,P0DMV9",,Uniprot_swissprot_human_JUN08_2018.fasta,"70,054.00",99.90%,0,0,13,0.03%,7.64%,641
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of 60S ribosomal protein L12 OS=Homo sapiens OX=9606 GN=RPL12 PE=1 SV=1 (P30050),60S ribosomal protein L12 OS=Homo sapiens OX=9606 GN=RPL12 PE=1 SV=1,P30050,,Uniprot_swissprot_human_JUN08_2018.fasta,"17,819.10",100.00%,1,2,2,0.00%,5.45%,165
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),"Cluster of Actin, cytoplasmic 2 OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1 (P63261)",Putative beta-actin-like protein 3 OS=Homo sapiens OX=9606 GN=POTEKP PE=5 SV=1,Q9BYX7,,Uniprot_swissprot_human_JUN08_2018.fasta,"42,017.20",99.30%,0,0,10,0.02%,12.80%,375
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of 26S proteasome regulatory subunit 10B OS=Homo sapiens OX=9606 GN=PSMC6 PE=1 SV=1 (P62333),26S proteasome regulatory subunit 10B OS=Homo sapiens OX=9606 GN=PSMC6 PE=1 SV=1,P62333,,Uniprot_swissprot_human_JUN08_2018.fasta,"44,174.90",99.00%,1,2,2,0.00%,3.34%,389
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of Alpha-enolase OS=Homo sapiens OX=9606 GN=ENO1 PE=1 SV=2 (P06733),Gamma-enolase OS=Homo sapiens OX=9606 GN=ENO2 PE=1 SV=3,P09104,,Uniprot_swissprot_human_JUN08_2018.fasta,"47,269.70",99.70%,1,1,1,0.00%,2.07%,434
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of 40S ribosomal protein S14 OS=Homo sapiens OX=9606 GN=RPS14 PE=1 SV=3 (P62263),40S ribosomal protein S14 OS=Homo sapiens OX=9606 GN=RPS14 PE=1 SV=3,P62263,,Uniprot_swissprot_human_JUN08_2018.fasta,"16,272.90",100.00%,1,1,1,0.00%,11.90%,151
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of 14-3-3 protein epsilon OS=Homo sapiens OX=9606 GN=YWHAE PE=1 SV=1 (P62258),14-3-3 protein epsilon OS=Homo sapiens OX=9606 GN=YWHAE PE=1 SV=1,P62258,,Uniprot_swissprot_human_JUN08_2018.fasta,"29,175.00",28.30%,0,0,0,0.00%,0.00%,255
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of 40S ribosomal protein S3 OS=Homo sapiens OX=9606 GN=RPS3 PE=1 SV=2 (P23396),40S ribosomal protein S3 OS=Homo sapiens OX=9606 GN=RPS3 PE=1 SV=2,P23396,,Uniprot_swissprot_human_JUN08_2018.fasta,"26,688.60",99.80%,1,1,1,0.00%,3.70%,243
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),"Cluster of Isoleucine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=IARS PE=1 SV=2 (P41252)","Isoleucine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=IARS PE=1 SV=2",P41252,,Uniprot_swissprot_human_JUN08_2018.fasta,"144,501.80",99.40%,1,1,1,0.00%,0.63%,1262
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of 26S proteasome non-ATPase regulatory subunit 14 OS=Homo sapiens OX=9606 GN=PSMD14 PE=1 SV=1 (O00487),26S proteasome non-ATPase regulatory subunit 14 OS=Homo sapiens OX=9606 GN=PSMD14 PE=1 SV=1,O00487,,Uniprot_swissprot_human_JUN08_2018.fasta,"34,576.60",98.80%,0,0,0,0.00%,0.00%,310
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of Transitional endoplasmic reticulum ATPase OS=Homo sapiens OX=9606 GN=VCP PE=1 SV=4 (P55072),Transitional endoplasmic reticulum ATPase OS=Homo sapiens OX=9606 GN=VCP PE=1 SV=4,P55072,,Uniprot_swissprot_human_JUN08_2018.fasta,"89,324.80",99.70%,1,1,1,0.00%,0.99%,806
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of 40S ribosomal protein S5 OS=Homo sapiens OX=9606 GN=RPS5 PE=1 SV=4 (P46782),40S ribosomal protein S5 OS=Homo sapiens OX=9606 GN=RPS5 PE=1 SV=4,P46782,,Uniprot_swissprot_human_JUN08_2018.fasta,"22,877.00",100.00%,3,3,3,0.01%,5.39%,204
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of 60S ribosomal protein L27a OS=Homo sapiens OX=9606 GN=RPL27A PE=1 SV=2 (P46776),60S ribosomal protein L27a OS=Homo sapiens OX=9606 GN=RPL27A PE=1 SV=2,P46776,,Uniprot_swissprot_human_JUN08_2018.fasta,"16,561.40",97.80%,1,1,1,0.00%,5.41%,148
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of 60S ribosomal protein L4 OS=Homo sapiens OX=9606 GN=RPL4 PE=1 SV=5 (P36578),60S ribosomal protein L4 OS=Homo sapiens OX=9606 GN=RPL4 PE=1 SV=5,P36578,,Uniprot_swissprot_human_JUN08_2018.fasta,"47,699.10",100.00%,2,4,4,0.01%,5.85%,427
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of Histone H3.3 OS=Homo sapiens OX=9606 GN=H3F3A PE=1 SV=2 (P84243),Histone HIST2H3PS2 OS=Homo sapiens OX=9606 GN=H3-2 PE=1 SV=1,Q5TEC6|H3PS2_HUMAN,,,0,96.10%,0,0,1,0.00%,0.00%,
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),"Cluster of Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial OS=Homo sapiens OX=9606 GN=CPOX PE=1 SV=3 (P36551)","Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial OS=Homo sapiens OX=9606 GN=CPOX PE=1 SV=3",P36551,,Uniprot_swissprot_human_JUN08_2018.fasta,"50,152.00",99.30%,1,1,1,0.00%,2.20%,454
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of Proteasome subunit alpha type-4 OS=Homo sapiens OX=9606 GN=PSMA4 PE=1 SV=1 (P25789),Proteasome subunit alpha type-4 OS=Homo sapiens OX=9606 GN=PSMA4 PE=1 SV=1,P25789,,Uniprot_swissprot_human_JUN08_2018.fasta,"29,484.80",98.70%,1,1,1,0.00%,3.45%,261
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of Histone H2AX OS=Homo sapiens OX=9606 GN=H2AFX PE=1 SV=2 (P16104),Histone H2AX OS=Homo sapiens OX=9606 GN=H2AFX PE=1 SV=2,P16104,,Uniprot_swissprot_human_JUN08_2018.fasta,"15,145.10",89.90%,0,0,1,0.00%,6.29%,143
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),"Cluster of Actin, cytoplasmic 2 OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1 (P63261)",Beta-actin-like protein 2 OS=Homo sapiens OX=9606 GN=ACTBL2 PE=1 SV=2,Q562R1,,Uniprot_swissprot_human_JUN08_2018.fasta,"42,004.20",100.00%,1,1,6,0.01%,10.90%,376
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of Transforming protein RhoA OS=Homo sapiens OX=9606 GN=RHOA PE=1 SV=1 (P61586),Transforming protein RhoA OS=Homo sapiens OX=9606 GN=RHOA PE=1 SV=1,P61586,,Uniprot_swissprot_human_JUN08_2018.fasta,"21,768.40",79.50%,0,0,1,0.00%,6.22%,193
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of Bifunctional glutamate/proline--tRNA ligase OS=Homo sapiens OX=9606 GN=EPRS PE=1 SV=5 (P07814),Bifunctional glutamate/proline--tRNA ligase OS=Homo sapiens OX=9606 GN=EPRS PE=1 SV=5,P07814,,Uniprot_swissprot_human_JUN08_2018.fasta,"170,593.20",100.00%,1,2,2,0.00%,0.73%,1512
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4 (P08238),Heat shock protein HSP 90-alpha OS=Homo sapiens OX=9606 GN=HSP90AA1 PE=1 SV=5,P07900,,Uniprot_swissprot_human_JUN08_2018.fasta,"84,663.20",78.70%,0,0,0,0.00%,0.00%,732
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of Heat shock-related 70 kDa protein 2 OS=Homo sapiens OX=9606 GN=HSPA2 PE=1 SV=1 (P54652),Heat shock cognate 71 kDa protein OS=Homo sapiens OX=9606 GN=HSPA8 PE=1 SV=1,P11142,,Uniprot_swissprot_human_JUN08_2018.fasta,"70,899.80",100.00%,5,7,24,0.05%,13.90%,646
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of CAD protein OS=Homo sapiens OX=9606 GN=CAD PE=1 SV=3 (P27708),CAD protein OS=Homo sapiens OX=9606 GN=CAD PE=1 SV=3,P27708,,Uniprot_swissprot_human_JUN08_2018.fasta,"242,982.50",99.90%,1,1,1,0.00%,0.54%,2225
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),"Cluster of Hydroxymethylglutaryl-CoA synthase, cytoplasmic OS=Homo sapiens OX=9606 GN=HMGCS1 PE=1 SV=2 (Q01581)","Hydroxymethylglutaryl-CoA synthase, cytoplasmic OS=Homo sapiens OX=9606 GN=HMGCS1 PE=1 SV=2",Q01581,,Uniprot_swissprot_human_JUN08_2018.fasta,"57,295.00",85.40%,0,0,1,0.00%,2.12%,520
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),"Cluster of ATP synthase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1 (P25705)","ATP synthase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1",P25705,,Uniprot_swissprot_human_JUN08_2018.fasta,"59,752.10",100.00%,2,3,3,0.01%,4.88%,553
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),"Cluster of Carbamoyl-phosphate synthase [ammonia], mitochondrial OS=Homo sapiens OX=9606 GN=CPS1 PE=1 SV=2 (P31327)","Carbamoyl-phosphate synthase [ammonia], mitochondrial OS=Homo sapiens OX=9606 GN=CPS1 PE=1 SV=2",P31327,,Uniprot_swissprot_human_JUN08_2018.fasta,"164,942.70",97.80%,1,1,1,0.00%,0.67%,1500
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),"Cluster of Keratin, type II cytoskeletal 1 OS=Homo sapiens OX=9606 GN=KRT1 PE=1 SV=6 (P04264)","Keratin, type II cytoskeletal 2 epidermal OS=Homo sapiens OX=9606 GN=KRT2 PE=1 SV=2",P35908,,Uniprot_swissprot_human_JUN08_2018.fasta,"65,433.90",19.90%,0,0,1,0.00%,1.88%,639
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of Transaldolase OS=Homo sapiens OX=9606 GN=TALDO1 PE=1 SV=2 (P37837),Transaldolase OS=Homo sapiens OX=9606 GN=TALDO1 PE=1 SV=2,P37837,,Uniprot_swissprot_human_JUN08_2018.fasta,"37,541.70",99.50%,0,0,0,0.00%,0.00%,337
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of Eukaryotic initiation factor 4A-III OS=Homo sapiens OX=9606 GN=EIF4A3 PE=1 SV=4 (P38919),Eukaryotic initiation factor 4A-III OS=Homo sapiens OX=9606 GN=EIF4A3 PE=1 SV=4,P38919,,Uniprot_swissprot_human_JUN08_2018.fasta,"46,872.40",6.80%,0,0,0,0.00%,0.00%,411
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of 60S ribosomal protein L3 OS=Homo sapiens OX=9606 GN=RPL3 PE=1 SV=2 (P39023),60S ribosomal protein L3 OS=Homo sapiens OX=9606 GN=RPL3 PE=1 SV=2,P39023,,Uniprot_swissprot_human_JUN08_2018.fasta,"46,109.50",100.00%,2,5,6,0.01%,4.71%,403
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of 26S proteasome regulatory subunit 6A OS=Homo sapiens OX=9606 GN=PSMC3 PE=1 SV=3 (P17980),26S proteasome regulatory subunit 6A OS=Homo sapiens OX=9606 GN=PSMC3 PE=1 SV=3,P17980,,Uniprot_swissprot_human_JUN08_2018.fasta,"49,205.00",99.90%,1,1,1,0.00%,2.73%,439
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of Polyubiquitin-B OS=Homo sapiens OX=9606 GN=UBB PE=1 SV=1 (P0CG47),Polyubiquitin-B OS=Homo sapiens OX=9606 GN=UBB PE=1 SV=1,"P0CG47,P0CG48",,Uniprot_swissprot_human_JUN08_2018.fasta,"77,042.40",100.00%,0,0,27,0.06%,16.60%,685
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of 40S ribosomal protein S9 OS=Homo sapiens OX=9606 GN=RPS9 PE=1 SV=3 (P46781),40S ribosomal protein S9 OS=Homo sapiens OX=9606 GN=RPS9 PE=1 SV=3,P46781,,Uniprot_swissprot_human_JUN08_2018.fasta,"22,592.50",100.00%,2,3,3,0.01%,5.15%,194
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of Heat shock-related 70 kDa protein 2 OS=Homo sapiens OX=9606 GN=HSPA2 PE=1 SV=1 (P54652),Heat shock-related 70 kDa protein 2 OS=Homo sapiens OX=9606 GN=HSPA2 PE=1 SV=1,P54652,,Uniprot_swissprot_human_JUN08_2018.fasta,"70,023.00",100.00%,3,6,32,0.07%,9.70%,639
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of NHP2-like protein 1 OS=Homo sapiens OX=9606 GN=SNU13 PE=1 SV=3 (P55769),NHP2-like protein 1 OS=Homo sapiens OX=9606 GN=SNU13 PE=1 SV=3,P55769,,Uniprot_swissprot_human_JUN08_2018.fasta,"14,173.80",80.20%,0,0,0,0.00%,0.00%,128
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of Eukaryotic translation initiation factor 2 subunit 3 OS=Homo sapiens OX=9606 GN=EIF2S3 PE=1 SV=3 (P41091),Eukaryotic translation initiation factor 2 subunit 3 OS=Homo sapiens OX=9606 GN=EIF2S3 PE=1 SV=3,"P41091,Q2VIR3",,Uniprot_swissprot_human_JUN08_2018.fasta,"51,229.30",99.40%,1,2,2,0.00%,3.39%,472
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of Ras-related protein Rab-8A OS=Homo sapiens OX=9606 GN=RAB8A PE=1 SV=1 (P61006),Ras-related protein Rab-8A OS=Homo sapiens OX=9606 GN=RAB8A PE=1 SV=1,P61006,,Uniprot_swissprot_human_JUN08_2018.fasta,"23,669.70",74.80%,0,0,0,0.00%,0.00%,207
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of Elongation factor 1-alpha 1 OS=Homo sapiens OX=9606 GN=EEF1A1 PE=1 SV=1 (P68104),Elongation factor 1-alpha 1 OS=Homo sapiens OX=9606 GN=EEF1A1 PE=1 SV=1,P68104,,Uniprot_swissprot_human_JUN08_2018.fasta,"50,141.20",100.00%,0,0,28,0.06%,16.90%,462
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of Histone H2AX OS=Homo sapiens OX=9606 GN=H2AFX PE=1 SV=2 (P16104),Histone H2A type 2-B OS=Homo sapiens OX=9606 GN=HIST2H2AB PE=1 SV=3,Q8IUE6,,Uniprot_swissprot_human_JUN08_2018.fasta,"13,995.80",92.40%,0,0,1,0.00%,6.92%,130
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of Eukaryotic translation initiation factor 2 subunit 2 OS=Homo sapiens OX=9606 GN=EIF2S2 PE=1 SV=2 (P20042),Eukaryotic translation initiation factor 2 subunit 2 OS=Homo sapiens OX=9606 GN=EIF2S2 PE=1 SV=2,P20042,,Uniprot_swissprot_human_JUN08_2018.fasta,"38,389.70",100.00%,1,1,1,0.00%,3.00%,333
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of 26S proteasome regulatory subunit 7 OS=Homo sapiens OX=9606 GN=PSMC2 PE=1 SV=3 (P35998),26S proteasome regulatory subunit 7 OS=Homo sapiens OX=9606 GN=PSMC2 PE=1 SV=3,P35998,,Uniprot_swissprot_human_JUN08_2018.fasta,"48,635.60",100.00%,3,3,3,0.01%,7.62%,433
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4 (P08238),Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4,P08238,,Uniprot_swissprot_human_JUN08_2018.fasta,"83,267.30",97.80%,0,0,10,0.02%,2.21%,724
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),"Cluster of Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHB PE=1 SV=3 (P21912)","Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHB PE=1 SV=3",P21912,,Uniprot_swissprot_human_JUN08_2018.fasta,"31,631.00",18.50%,0,0,0,0.00%,0.00%,280
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),"Cluster of V-type proton ATPase subunit B, kidney isoform OS=Homo sapiens OX=9606 GN=ATP6V1B1 PE=1 SV=3 (P15313)","V-type proton ATPase subunit B, kidney isoform OS=Homo sapiens OX=9606 GN=ATP6V1B1 PE=1 SV=3",P15313,,Uniprot_swissprot_human_JUN08_2018.fasta,"56,834.40",99.00%,0,0,0,0.00%,0.00%,513
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),"Cluster of Probable histidine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=HARS2 PE=1 SV=1 (P49590)","Probable histidine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=HARS2 PE=1 SV=1",P49590,,Uniprot_swissprot_human_JUN08_2018.fasta,"56,889.60",92.90%,0,0,1,0.00%,1.78%,506
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of Ras-related protein Rab-7a OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1 (P51149),Ras-related protein Rab-7a OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1,P51149,,Uniprot_swissprot_human_JUN08_2018.fasta,"23,490.00",100.00%,2,2,4,0.01%,10.10%,207
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),"Cluster of Alanine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=AARS PE=1 SV=2 (P49588)","Alanine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=AARS PE=1 SV=2",P49588,,Uniprot_swissprot_human_JUN08_2018.fasta,"106,813.20",91.40%,1,1,1,0.00%,3.72%,968
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of 26S proteasome regulatory subunit 4 OS=Homo sapiens OX=9606 GN=PSMC1 PE=1 SV=1 (P62191),26S proteasome regulatory subunit 4 OS=Homo sapiens OX=9606 GN=PSMC1 PE=1 SV=1,P62191,,Uniprot_swissprot_human_JUN08_2018.fasta,"49,186.40",96.70%,0,0,1,0.00%,2.73%,440
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of Adenylate kinase 9 OS=Homo sapiens OX=9606 GN=RSHIP4NT_b PE=1 SV=2 (Q5TCS8),Adenylate kinase 9 OS=Homo sapiens OX=9606 GN=RSHIP4NT_b PE=1 SV=2,Q5TCS8,,Uniprot_swissprot_human_JUN08_2018.fasta,"221,420.20",52.80%,0,0,0,0.00%,0.00%,1911
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4 (P30101),Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4,P30101,,Uniprot_swissprot_human_JUN08_2018.fasta,"56,784.60",100.00%,2,2,2,0.00%,1.98%,505
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),"Cluster of Adenylate kinase 2, mitochondrial OS=Homo sapiens OX=9606 GN=RSHIP4N_a PE=1 SV=2 (P54819)","Adenylate kinase 2, mitochondrial OS=Homo sapiens OX=9606 GN=RSHIP4N_a PE=1 SV=2",P54819,,Uniprot_swissprot_human_JUN08_2018.fasta,"26,479.00",100.00%,3,3,3,0.01%,12.10%,239
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of Phosphoglycerate mutase 2 OS=Homo sapiens OX=9606 GN=PGAM2 PE=1 SV=3 (P15259),Phosphoglycerate mutase 2 OS=Homo sapiens OX=9606 GN=PGAM2 PE=1 SV=3,P15259,,Uniprot_swissprot_human_JUN08_2018.fasta,"28,766.90",89.60%,1,1,1,0.00%,3.56%,253
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of S-adenosylmethionine synthase isoform type-2 OS=Homo sapiens OX=9606 GN=MAT2A PE=1 SV=1 (P31153),S-adenosylmethionine synthase isoform type-2 OS=Homo sapiens OX=9606 GN=MAT2A PE=1 SV=1,P31153,,Uniprot_swissprot_human_JUN08_2018.fasta,"43,660.90",99.20%,1,1,1,0.00%,4.05%,395
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of ATP-binding cassette sub-family F member 2 OS=Homo sapiens OX=9606 GN=ABCF2 PE=1 SV=2 (Q9UG63),ATP-binding cassette sub-family F member 2 OS=Homo sapiens OX=9606 GN=ABCF2 PE=1 SV=2,Q9UG63,,Uniprot_swissprot_human_JUN08_2018.fasta,"71,292.50",24.60%,0,0,0,0.00%,0.00%,623
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of 40S ribosomal protein S15a OS=Homo sapiens OX=9606 GN=RPS15A PE=1 SV=2 (P62244),40S ribosomal protein S15a OS=Homo sapiens OX=9606 GN=RPS15A PE=1 SV=2,P62244,,Uniprot_swissprot_human_JUN08_2018.fasta,"14,840.00",100.00%,4,8,9,0.02%,11.50%,130
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4 (P08238),Endoplasmin OS=Homo sapiens OX=9606 GN=HSP90B1 PE=1 SV=1,P14625,,Uniprot_swissprot_human_JUN08_2018.fasta,"92,471.70",97.90%,0,0,10,0.02%,1.99%,803
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of 40S ribosomal protein S13 OS=Homo sapiens OX=9606 GN=RPS13 PE=1 SV=2 (P62277),40S ribosomal protein S13 OS=Homo sapiens OX=9606 GN=RPS13 PE=1 SV=2,P62277,,Uniprot_swissprot_human_JUN08_2018.fasta,"17,223.30",100.00%,3,4,4,0.01%,14.60%,151
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),"Cluster of Glyceraldehyde-3-phosphate dehydrogenase, testis-specific OS=Homo sapiens OX=9606 GN=GAPDHS PE=1 SV=2 (O14556)",Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GAPDH PE=1 SV=3,P04406,,Uniprot_swissprot_human_JUN08_2018.fasta,"36,053.40",100.00%,1,2,8,0.02%,5.07%,335
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),Cluster of Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens OX=9606 GN=UBA1 PE=1 SV=3 (P22314),Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens OX=9606 GN=UBA1 PE=1 SV=3,P22314,,Uniprot_swissprot_human_JUN08_2018.fasta,"117,850.30",99.40%,1,1,1,0.00%,1.13%,1058
My Experiment_human,WT,WT_c,Service_Kachroo_2525_210722_2 (peptides_1_1_0.mzid),"Cluster of Stress-70 protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPA9 PE=1 SV=2 (P38646)","Stress-70 protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPA9 PE=1 SV=2",P38646,,Uniprot_swissprot_human_JUN08_2018.fasta,"73,681.30",100.00%,1,1,1,0.00%,2.36%,679
